LICENSE_NBR,STATUS,CREATE_DATE,EXPIRATION_DATE,INDUSTRY,BUSINESS_NAME,address,BORO,Year,Year2,lon,lat,census_code,census_tract
1384104-DCA,Inactive,2011-03-07T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,223-21 FOOD CORP.,22321 LINDEN BLVD CAMBRIA HEIGHTS NY 11411,QUEENS,2011,2014,-73.73664939999999,40.69430450000001,360810596002004,36081059600
1384712-DCA,Inactive,2011-03-14T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,"ULLAH, HAMID",3318 31ST AVE ASTORIA NY 11106,QUEENS,2011,2014,-73.9214112,40.7630644,360810061002001,36081006100
1384962-DCA,Inactive,2011-03-15T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,B.B.M. & SONS ENTERPRISE INC,14620 ROCKAWAY BLVD JAMAICA NY 11436,QUEENS,2011,2014,-73.7909222,40.6732055,360810788001003,36081078800
1385122-DCA,Inactive,2011-03-18T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,"BELTRE, LINO A",4802 108TH ST CORONA NY 11368,QUEENS,2011,2014,-73.8564593,40.7457704,360810415002001,36081041500
1385898-DCA,Inactive,2011-03-22T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,NEW STAND CORNER INC,3771 74TH ST JACKSON HEIGHTS NY 11372,QUEENS,2011,2014,-73.8913281,40.7469926,360810289003005,36081028900
1385748-DCA,Inactive,2011-03-25T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,"COPPOLA, JUVENTINA",3929 47TH AVE SUNNYSIDE NY 11104,QUEENS,2011,2014,-73.9253927,40.7420126,360810181013002,36081018101
1385972-DCA,Inactive,2011-03-29T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,ROCKAWAY HALAL EXPRESS CORP.,310 BEACH 54TH ST FAR ROCKAWAY NY 11692,QUEENS,2011,2014,-73.78416620000002,40.5928086,360810972042009,36081097204
1387262-DCA,Inactive,2011-04-06T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,BOOTH MEMORIAL AVE DRUGS INC.,13528 BOOTH MEMORIAL AVE FLUSHING NY 11355,QUEENS,2011,2014,-73.82918529999999,40.7472293,360810799002003,36081079900
1082388-DCA,Inactive,2011-04-08T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,"95-25 LOBBY NEWSTAND, INC.",9525 QUEENS BLVD REGO PARK NY 11374,QUEENS,2011,2014,-73.86313249999999,40.7308361,360810717013002,36081071701
1387434-DCA,Inactive,2011-04-11T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,SAN LORENZO GROCERY CORP.,8311 GRAND AVE ELMHURST NY 11373,QUEENS,2011,2014,-73.8841489,40.733445,360810499001000,36081049900
1387970-DCA,Inactive,2011-04-15T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,SHIVAM DELI INC.,3235 48TH AVE LONG IS CITY NY 11101,QUEENS,2011,2014,-73.9326882,40.7409597,360810199001002,36081019900
1388410-DCA,Inactive,2011-04-19T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,H. P. FOOD CORP.,6841 FOREST AVE RIDGEWOOD NY 11385,QUEENS,2011,2014,-73.90093,40.70266,360810585003005,36081058500
1388480-DCA,Inactive,2011-04-19T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,RK GROCERY INC.,4215 BROADWAY ASTORIA NY 11103,QUEENS,2011,2014,-73.916693,40.75813,360810155001002,36081015500
1388904-DCA,Inactive,2011-04-22T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,SUNNY LINDEN CORP.,9619 LINDEN BLVD OZONE PARK NY 11417,QUEENS,2011,2014,-73.8398151,40.67415769999999,360810086002008,36081008600
1389978-DCA,Inactive,2011-05-03T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,U.S. EXPRESS DELI & GROCERY INC.,5062 69TH ST WOODSIDE NY 11377,QUEENS,2011,2014,-73.89631899999999,40.735299,360810243003011,36081024300
1390382-DCA,Inactive,2011-05-04T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,LITTLE MEXICO MINI MARKET INC.,4014 ASTORIA BLVD ASTORIA NY 11103,QUEENS,2011,2014,-73.9104964,40.768635,360810141001001,36081014100
1390922-DCA,Inactive,2011-05-10T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,"JOY GOURMET, INC.",8006 51ST AVE ELMHURST NY 11373,QUEENS,2011,2014,-73.8835476,40.7372757,360810479001002,36081047900
1391496-DCA,Inactive,2011-05-11T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,FRESH CONVENIENCE CORP.,10609 SUTPHIN BLVD JAMAICA NY 11435,QUEENS,2011,2014,-73.8024459,40.6950095,360810204001016,36081020400
1391212-DCA,Inactive,2011-05-11T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,KING DELI CORP,18413 140TH AVE JAMAICA NY 11413,QUEENS,2011,2014,-73.75990209999999,40.6724819,360810330001002,36081033000
1391484-DCA,Inactive,2011-05-11T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,SOUTH CORNER DELI GROCERY CORP.,10632 SUTPHIN BLVD JAMAICA NY 11435,QUEENS,2011,2014,-73.802162,40.6943,360810198001001,36081019800
1392648-DCA,Inactive,2011-05-19T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,"107 CARLETON, INC",11520 BEACH CHANNEL DR ROCKAWAY PARK NY 11694,QUEENS,2011,2014,-73.83809699999999,40.582099,360810938003001,36081093800
1392704-DCA,Inactive,2011-05-19T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,I & G FOOD CORP.,1551 HASSOCK ST FAR ROCKAWAY NY 11691,QUEENS,2011,2014,-73.7534864,40.6090607,360811032013003,36081103201
1393090-DCA,Inactive,2011-05-23T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,RAMZAN GROCERY INC.,8618 37TH AVE JACKSON HTS NY 11372,QUEENS,2011,2014,-73.8798659,40.7500056,360810279003000,36081027900
1393290-DCA,Inactive,2011-05-24T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,96 STOP DELI & GROCERY INC.,9604 JAMAICA AVE WOODHAVEN NY 11421,QUEENS,2011,2014,-73.84922639999999,40.6943118,360810030001001,36081003000
1393746-DCA,Inactive,2011-05-25T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,SUNNYSIDE FOOD MARKET INC.,4625 QUEENS BLVD SUNNYSIDE NY 11104,QUEENS,2011,2014,-73.91785879999999,40.743413,360810253013001,36081025301
1394246-DCA,Inactive,2011-06-01T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,NEW DESHI BAZAR INC.,7716 WOODSIDE AVE ELMHURST NY 11373,QUEENS,2011,2014,-73.88731299999999,40.743395,360810481001001,36081048100
1395636-DCA,Inactive,2011-06-08T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,PANINI TOST CAFE INC.,2502 QUEENS PLZ S LONG IS CITY NY 11101,QUEENS,2011,2014,-73.940589,40.7504326,360810019001028,36081001900
1395680-DCA,Inactive,2011-06-08T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,HABIBI GOURMET DELI INC,13401 ROCKAWAY BLVD S OZONE PARK NY 11420,QUEENS,2011,2014,-73.8043033,40.6746538,360810180001010,36081018000
1397078-DCA,Inactive,2011-06-20T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,FARMERS GROCERY INC.,14577 FARMERS BLVD JAMAICA NY 11434,QUEENS,2011,2014,-73.7682835,40.6642203,360810320003001,36081032000
1397702-DCA,Inactive,2011-06-21T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,LOS MAYIMBES LLC,15711 LINDEN BLVD JAMAICA NY 11434,QUEENS,2011,2014,-73.7900858,40.6880716,360810270001006,36081027000
1336506-DCA,Inactive,2011-06-22T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,"STEFFIE MARKET, CORP.",4812 104TH ST CORONA NY 11368,QUEENS,2011,2014,-73.85921499999999,40.744634,360810413001007,36081041300
1397580-DCA,Inactive,2011-06-23T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,COZINE DELI CORP.,5027 31ST AVE WOODSIDE NY 11377,QUEENS,2011,2014,-73.9079656,40.7573099,360810163001003,36081016300
1399604-DCA,Inactive,2011-07-12T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,ASTORIA IMPERIAL CIGAR INC.,4101 31ST AVE ASTORIA NY 11103,QUEENS,2011,2014,-73.91603839999999,40.761034,360810149002003,36081014900
1399710-DCA,Inactive,2011-07-12T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,BIG STAR DELI & GROCERY INC.,17202 LINDEN BLVD JAMAICA NY 11434,QUEENS,2011,2014,-73.77802779999999,40.6918136,360810432001009,36081043200
1156174-DCA,Inactive,2011-07-13T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,SVM FOOD CORP.,9604 31ST AVE EAST ELMHURST NY 11369,QUEENS,2011,2014,-73.872591,40.76038399999999,360810361002001,36081036100
1401408-DCA,Inactive,2011-07-13T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,"ALBERTO, JOSE",8767 148TH ST JAMAICA NY 11435,QUEENS,2011,2014,-73.8082477,40.7059288,360810238002000,36081023800
1401402-DCA,Inactive,2011-07-14T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,WOODHEAVEN FOOD MART INC.,8010 JAMAICA AVE WOODHAVEN NY 11421,QUEENS,2011,2014,-73.8619073,40.6920295,360810010001002,36081001000
1400180-DCA,Inactive,2011-07-15T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,JI LI GROCERY STORE INC.,8707 GRAND AVE ELMHURST NY 11373,QUEENS,2011,2014,-73.878368,40.736479,360810475001000,36081047500
1400740-DCA,Inactive,2011-07-20T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,ANNAS FOOD CORP.,4038 162ND ST FLUSHING NY 11358,QUEENS,2011,2014,-73.804017,40.7615797,360811171003004,36081117100
1400724-DCA,Inactive,2011-07-20T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,FINEST DELI CORP.,9050 SUTPHIN BLVD JAMAICA NY 11435,QUEENS,2011,2014,-73.80813979999999,40.7015803,360810212001004,36081021200
1401104-DCA,Inactive,2011-07-25T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,EMILY MINI MART INC.,17103 JAMAICA AVE JAMAICA NY 11432,QUEENS,2011,2014,-73.7885783,40.707697,360810462003005,36081046200
1401502-DCA,Inactive,2011-07-26T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,MASPETH SERVICE STATION INC.,6090 ELIOT AVE MASPETH NY 11378,QUEENS,2011,2014,-73.9019363,40.7139478,360810603001005,36081060300
1401744-DCA,Inactive,2011-07-27T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,NANI BALA FAMILY INC,12003 JAMAICA AVE RICHMOND HILL NY 11418,QUEENS,2011,2014,-73.8299426,40.7004401,360810144001002,36081014400
1403146-DCA,Inactive,2011-08-11T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,"FOUR SEASON FRESH FARM, INC.",5631 METROPOLITAN AVE RIDGEWOOD NY 11385,QUEENS,2011,2014,-73.9059876,40.7131194,360810595002000,36081059500
1403926-DCA,Inactive,2011-08-16T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,JR FAMILY GROCERY INC.,3902 104TH ST CORONA NY 11368,QUEENS,2011,2014,-73.8622908,40.7505508,360810405002000,36081040500
1404860-DCA,Inactive,2011-08-17T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,113 NEWS INC.,11327A QUEENS BLVD FOREST HILLS NY 11375,QUEENS,2011,2014,-73.8349784,40.7174318,360810757011002,36081075701
1405430-DCA,Inactive,2011-08-23T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,MAIN PHARMACY INC,7271 MAIN ST FLUSHING NY 11367,QUEENS,2011,2014,-73.8206349,40.7248958,360810779071007,36081077907
1405730-DCA,Inactive,2011-08-25T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,WOODHAVENS MORE THAN BAGELS INC.,8712 WOODHAVEN BLVD WOODHAVEN NY 11421,QUEENS,2011,2014,-73.8523591,40.693231,360810018001000,36081001800
1405640-DCA,Inactive,2011-08-26T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,ROSEDALE DISCOUNT STORE CORP.,14402 243RD ST ROSEDALE NY 11422,QUEENS,2011,2014,-73.739734,40.660257,360810654002007,36081065400
1405506-DCA,Inactive,2011-08-26T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,V.I.P. SERVICE STATION CORP.,1884 FLUSHING AVE RIDGEWOOD NY 11385,QUEENS,2011,2014,-73.918537,40.7120873,360810539001004,36081053900
1405830-DCA,Inactive,2011-08-29T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,NEW MATTY'S FIVE STARS MINI MART INC.,12802 LIBERTY AVE S RICHMOND HL NY 11419,QUEENS,2011,2014,-73.816841,40.68882199999999,360810158021003,36081015802
1405992-DCA,Inactive,2011-08-29T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,HASSAN N K MOHAMED,10005 ATLANTIC AVE RICHMOND HILL NY 11418,QUEENS,2011,2014,-73.844089,40.689761,360810028002004,36081002800
1406260-DCA,Inactive,2011-08-30T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,DHAMS GROCERY CORP,3620 30TH AVE ASTORIA NY 11103,QUEENS,2011,2014,-73.91685,40.764486,360810063004000,36081006300
1406826-DCA,Inactive,2011-09-07T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,"MONTIEL, BILL",3095 41ST ST ASTORIA NY 11103,QUEENS,2011,2014,-73.9159979,40.7610879,360810149002003,36081014900
1408650-DCA,Inactive,2011-09-21T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,"3124 GREENPOINT, INC.",3124 GREENPOINT AVE LONG IS CITY NY 11101,QUEENS,2011,2014,-73.9370654,40.7345406,360810199002024,36081019900
1408960-DCA,Inactive,2011-09-27T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,R & S CONVENIENCE STORE INC.,8064 LEFFERTS BLVD KEW GARDENS NY 11415,QUEENS,2011,2014,-73.8300977,40.7093915,360810775003001,36081077500
1410296-DCA,Inactive,2011-10-05T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,"PLAY & WIN CONVENIENCE, INC.",8103A NORTHERN BLVD JACKSON HEIGHTS NY 11372,QUEENS,2011,2014,-73.88360229999999,40.7557969,360810327002000,36081032700
1410038-DCA,Inactive,2011-10-07T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,ST. ALBANS DELI AND GROCERY INC,18812 LINDEN BLVD SAINT ALBANS NY 11412,QUEENS,2011,2014,-73.76346509999999,40.6916546,360810366001000,36081036600
1410084-DCA,Inactive,2011-10-07T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,109 BROTHER DELI CONVENIENCE INC.,10914 SUTPHIN BLVD JAMAICA NY 11435,QUEENS,2011,2014,-73.798193,40.691372,360810196001001,36081019600
1410108-DCA,Inactive,2011-10-07T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,"GONZALES DIAZ, MANUEL ANTONIO",2049 HIMROD ST RIDGEWOOD NY 11385,QUEENS,2011,2014,-73.9095339,40.710667,360810591001000,36081059100
1410682-DCA,Inactive,2011-10-11T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,A & A GROCERY INC.,6502 FOREST AVE RIDGEWOOD NY 11385,QUEENS,2011,2014,-73.904161,40.70838270000001,360810593002010,36081059300
1410766-DCA,Inactive,2011-10-12T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,NEW HOLLIS INC.,18806A JAMAICA AVE HOLLIS NY 11423,QUEENS,2011,2014,-73.7703323,40.7108005,360810500002003,36081050000
1390776-DCA,Inactive,2011-10-17T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,JUNCTION STATION INCORPORATED,3525 JUNCTION BLVD CORONA NY 11368,QUEENS,2011,2014,-73.8709653,40.75250459999999,360810375001004,36081037500
1411060-DCA,Inactive,2011-10-19T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,SOUTH ROAD DELI CORP,16224 SOUTH RD JAMAICA NY 11433,QUEENS,2011,2014,-73.7935531,40.699546,360810254002003,36081025400
1411518-DCA,Inactive,2011-10-24T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,IBB DELI CORP.,7502 JAMAICA AVE WOODHAVEN NY 11421,QUEENS,2011,2014,-73.8663352,40.6912369,360810004001003,36081000400
1411658-DCA,Inactive,2011-10-25T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,"BAYSIDE SUPPLY, INC.",22411 UNION TPKE OAKLAND GDNS NY 11364,QUEENS,2011,2014,-73.7463289,40.7359884,360811291042007,36081129104
1411914-DCA,Inactive,2011-10-27T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,MUNCH STOP DELI & GROCERY INC.,6404 FLUSHING AVE MASPETH NY 11378,QUEENS,2011,2014,-73.9012372,40.7226355,360810521001001,36081052100
1412100-DCA,Inactive,2011-10-31T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,GAJUREL BROTHERS INC.,5515 MYRTLE AVE RIDGEWOOD NY 11385,QUEENS,2011,2014,-73.90790199999999,40.7000525,360810551002003,36081055100
1412250-DCA,Inactive,2011-11-01T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,DEYSIS MINI MARKET & DELI CORP.,5129 103RD ST CORONA NY 11368,QUEENS,2011,2014,-73.8580099,40.7418926,360810439001002,36081043900
1412648-DCA,Inactive,2011-11-04T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,SHAH STATIONERY INC.,7403 37TH AVE JACKSON HTS NY 11372,QUEENS,2011,2014,-73.8915677,40.7490953,360810289003000,36081028900
1412812-DCA,Inactive,2011-11-07T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,SUPER DELI INC.,13412A GUY R BREWER BLVD JAMAICA NY 11434,QUEENS,2011,2014,-73.7756684,40.6730671,360810294002001,36081029400
1413030-DCA,Inactive,2011-11-14T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,ASHLEY STOP & SHOP INC.,9320 101ST AVE OZONE PARK NY 11416,QUEENS,2011,2014,-73.846788,40.683739,360810040012001,36081004001
1413684-DCA,Inactive,2011-11-15T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,MAA DURGA DELI & GROCERY INC.,3456 33RD ST ASTORIA NY 11106,QUEENS,2011,2014,-73.9269118,40.7576356,360810057001000,36081005700
1414386-DCA,Inactive,2011-11-23T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,HILLS XPRESS GROCERY INC.,11701 HILLSIDE AVE RICHMOND HILL NY 11418,QUEENS,2011,2014,-73.832978,40.7002529,360810132002007,36081013200
1411296-DCA,Inactive,2011-11-25T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,"ACE DELITE DELI & GROCERY, INC.",18401 JAMAICA AVE HOLLIS NY 11423,QUEENS,2011,2014,-73.7760311,40.7092895,360810470002002,36081047000
1414554-DCA,Inactive,2011-12-01T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,FRESH MART CORP,6204B WOODHAVEN BLVD REGO PARK NY 11374,QUEENS,2011,2014,-73.8708611,40.7266929,360810679002001,36081067900
1414716-DCA,Inactive,2011-12-02T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,HADI INC.,9323 63RD DR REGO PARK NY 11374,QUEENS,2011,2014,-73.86350259999999,40.7286033,360810693002001,36081069300
1414780-DCA,Inactive,2011-12-05T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,NEELAM GROCERY STORE INC,4308 25TH AVE ASTORIA NY 11103,QUEENS,2011,2014,-73.9091164,40.7665616,360810143001001,36081014300
1414938-DCA,Inactive,2011-12-08T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,MEI DA DELI INC.,4574 KISSENA BLVD FLUSHING NY 11355,QUEENS,2011,2014,-73.8193264,40.7505847,360810845003001,36081084500
1414990-DCA,Inactive,2011-12-13T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,"R.A. MINI MARKET, INC.",10419 177TH ST JAMAICA NY 11433,QUEENS,2011,2014,-73.78119029999999,40.7037301,360810440003005,36081044000
1415488-DCA,Inactive,2011-12-19T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,SEVEN STAR MINI DELI CORP.,9004 JAMAICA AVE WOODHAVEN NY 11421,QUEENS,2011,2014,-73.8544723,40.6927081,360810018001001,36081001800
1416042-DCA,Inactive,2011-12-29T00:00:00Z,2014-12-31T00:00:00Z,Cigarette Retail Dealer,1165 BEACH CHANNEL CORP.,1165 BEACH CHANNEL DR FAR ROCKAWAY NY 11691,QUEENS,2011,2014,-73.7555505,40.6052672,360811008021002,36081100802
1041927-DCA,Inactive,2011-12-28T00:00:00Z,2015-12-31T00:00:00Z,Cigarette Retail Dealer,"LEONG SHUN, CORP.",5607 JUNCTION BLVD ELMHURST NY 11373,QUEENS,2011,2015,-73.8657396,40.7370656,360810443023005,36081044302
1379910-DCA,Inactive,2011-01-03T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"ALOIDI, MOHAMED RACHID",4120 DITMARS BLVD ASTORIA NY 11105,QUEENS,2011,2016,-73.90494,40.77173,360810119002000,36081011900
1380050-DCA,Inactive,2011-01-05T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,1010 DELI & GRILL CORP.,11001 GUY R BREWER BLVD JAMAICA NY 11433,QUEENS,2011,2016,-73.7886147,40.6933785,360810264001006,36081026400
1380246-DCA,Inactive,2011-01-06T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,SUMON'S GROCERY INC.,7909 ROCKAWAY BLVD WOODHAVEN NY 11421,QUEENS,2011,2016,-73.8609847,40.6850368,360810006001003,36081000600
1380310-DCA,Inactive,2011-01-07T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,KARAN DELI & GROCERY INC,8602 101ST AVE OZONE PARK NY 11416,QUEENS,2011,2016,-73.853421,40.6819,360810052001000,36081005200
1380514-DCA,Inactive,2011-01-11T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"JAYKHODIYAR, INC.",9515 63RD DR REGO PARK NY 11374,QUEENS,2011,2016,-73.862765,40.7297291,360810693001001,36081069300
1380724-DCA,Inactive,2011-01-13T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,DELI BOY EXPRESS INC.,9220 ASTORIA BLVD EAST ELMHURST NY 11369,QUEENS,2011,2016,-73.8764353,40.7630112,360810347001008,36081034700
1381064-DCA,Inactive,2011-01-19T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,DAILY SAVINGS DELI GROCERY CORP.,5305 ROOSEVELT AVE WOODSIDE NY 11377,QUEENS,2011,2016,-73.9113042,40.744726,360810251004002,36081025100
1381406-DCA,Inactive,2011-01-26T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"CEBI MANAGEMENT, INC.",2117 JACKSON AVE LONG IS CITY NY 11101,QUEENS,2011,2016,-73.94811969999999,40.7450729,360810007002004,36081000700
1381836-DCA,Inactive,2011-02-03T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"BEST C & H, INC.",8419 JAMAICA AVE WOODHAVEN NY 11421,QUEENS,2011,2016,-73.8602496,40.6925789,360810012002005,36081001200
1382352-DCA,Inactive,2011-02-10T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,ROHAN DELI INC.,601 BEACH 20TH ST FAR ROCKAWAY NY 11691,QUEENS,2011,2016,-73.75384129999999,40.60083400000001,360811008021008,36081100802
1382816-DCA,Inactive,2011-02-17T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,GOLDEN DELI NY INC.,3221 LINDEN PL FLUSHING NY 11354,QUEENS,2011,2016,-73.8314073,40.76713,360810889016001,36081088901
1383158-DCA,Active,2011-02-23T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,PRABHA INC.,13530 140TH ST JAMAICA NY 11436,QUEENS,2011,2016,-73.7984822,40.6673195,360810792002010,36081079200
1383408-DCA,Inactive,2011-03-01T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"RODRIGUEZ MINI MARKET, INC.",11901 SUTPHIN BLVD JAMAICA NY 11434,QUEENS,2011,2016,-73.79135,40.679226,360810288004005,36081028800
1383406-DCA,Inactive,2011-03-01T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,NY DELI STOP 1 INC.,16824 HILLSIDE AVE JAMAICA NY 11432,QUEENS,2011,2016,-73.7939349,40.7101313,360810460001002,36081046000
1384154-DCA,Inactive,2011-03-07T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,111 DELI GROCERY INC.,12701 111TH AVE S OZONE PARK NY 11420,QUEENS,2011,2016,-73.8142527,40.68273749999999,360810170002007,36081017000
1284180-DCA,Inactive,2011-03-22T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"JASSI CONVENIENCE, INC.",11507 LEFFERTS BLVD SOUTH OZONE PAR NY 11420,QUEENS,2011,2016,-73.81932069999999,40.6767727,360810166002005,36081016600
1388790-DCA,Inactive,2011-04-21T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"YUMMY YUMMY DELI GROCERY, CORP.",7802 WOODSIDE AVE ELMHURST NY 11373,QUEENS,2011,2016,-73.8869504,40.7434805,360810481001000,36081048100
1388916-DCA,Inactive,2011-04-22T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,44TH STREET GROCERY CANDY HOLDING CORP.,4321 BEACH CHANNEL DR FAR ROCKAWAY NY 11691,QUEENS,2011,2016,-73.7755181,40.59556690000001,360810972042001,36081097204
1391136-DCA,Inactive,2011-05-06T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,KHAVASOV BROTHERS INC.,4008 QUEENS BLVD SUNNYSIDE NY 11104,QUEENS,2011,2016,-73.9239911,40.7434919,360810181013003,36081018101
1391112-DCA,Inactive,2011-05-10T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"ARIAS, LORENZO",12620 135TH AVE S OZONE PARK NY 11420,QUEENS,2011,2016,-73.812854,40.668843,360810838001007,36081083800
1391608-DCA,Inactive,2011-05-11T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"SUPERIOR LIGHT NIGHT DELI, INC.",6847 FRESH POND RD RIDGEWOOD NY 11385,QUEENS,2011,2016,-73.8955071,40.7041437,360810581002001,36081058100
